numero_processo,dias_desde_ajuizamento,ano_ajuizamento,mes_ajuizamento,trimestre_ajuizamento,dia_semana_ajuizamento,grau,classe_categoria,tipo_vara,municipio_fortaleza,sistema,formato,qtd_assuntos,tem_medicamento,tem_tutela_urgencia,tem_obrigacao_fazer,tem_dano_moral,area_saude,assunto_principal,qtd_movimentos,velocidade_movimentos,movimentos_recentes,tipo_distribuicao,complexidade_score,tem_recurso
02052141720228060117,693,2022,9,3,1,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,23,0.0332,0,Desconhecido,23,0
02755743420228060001,706,2022,9,3,1,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,54,0.0765,0,Desconhecido,54,0
02013004820228060115,1113,2022,9,3,0,G1,Cumprimento de sentença,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,63,0.0566,0,Desconhecido,63,0
02011330920228060090,1113,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,60,0.0539,0,Desconhecido,60,0
02751569620228060001,1055,2022,9,3,0,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,12,0.0114,0,Desconhecido,12,0
02010903520228060070,1055,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,20,0.019,0,Desconhecido,20,0
02063540420228060112,1055,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,33,0.0313,0,Desconhecido,66,0
02754565820228060001,1055,2022,9,3,0,G1,Procedimento Comum Cível,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,165,0.1564,0,Desconhecido,165,0
02009510620228060128,1019,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,67,0.0658,0,Desconhecido,67,0
02004372320228060041,988,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,109,0.1103,0,Desconhecido,109,0
02751249120228060001,988,2022,9,3,0,G1,Procedimento Comum Cível,Outros,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,112,0.1134,0,Desconhecido,112,0
02031516020228060071,744,2022,9,3,0,G1,Cumprimento de sentença,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,118,0.1586,0,Desconhecido,118,0
02020746420228060055,694,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,30,0.0432,0,Desconhecido,30,0
02010299820228060160,694,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,76,0.1095,0,Desconhecido,152,0
06363797720228060000,694,2022,9,3,0,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,2,1,0,0,0,1,Tratamento Domiciliar (Home Care),83,0.1196,0,Desconhecido,166,1
02063489420228060112,694,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,2,1,0,0,0,1,Plano de Saúde ,45,0.0648,0,Desconhecido,90,0
02750547420228060001,745,2022,9,3,6,G1,Cumprimento de sentença,Infância_Juventude,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,88,0.1181,0,Desconhecido,88,0
02750495220228060001,695,2022,9,3,6,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,33,0.0475,0,Desconhecido,33,0
02750555920228060001,695,2022,9,3,6,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,32,0.046,0,Desconhecido,32,0
02750512220228060001,695,2022,9,3,6,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,26,0.0374,0,Desconhecido,26,0
02750538920228060001,706,2022,9,3,6,G1,Procedimento Comum Cível,Infância_Juventude,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,29,0.0411,0,Desconhecido,29,0
02040446420228060293,707,2022,9,3,5,G1,Procedimento do Juizado Especial Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,16,0.0226,0,Desconhecido,16,0
00531552220218060071,1116,2022,9,3,4,G2,Apelação Cível,Presidencia,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,101,0.0905,0,Desconhecido,101,1
02023430920228060151,1116,2022,9,3,4,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,77,0.069,0,Desconhecido,154,0
02749221720228060001,1058,2022,9,3,4,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,26,0.0246,0,Desconhecido,26,0
01107059320188060001,1058,2022,9,3,4,G2,Apelação Cível,Presidencia,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,70,0.0662,0,Desconhecido,70,1
02748433820228060001,897,2022,9,3,4,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,63,0.0702,0,Desconhecido,63,0
02011253220228060090,806,2022,9,3,4,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,35,0.0434,0,Desconhecido,35,0
02063116720228060112,697,2022,9,3,4,G1,Procedimento Comum Cível,Infância_Juventude,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,13,0.0187,0,Desconhecido,13,0
02745974220228060001,697,2022,9,3,4,G1,Outros,Infância_Juventude,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,38,0.0545,0,sorteio manual,38,0
02749196220228060001,697,2022,9,3,4,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,34,0.0488,0,Desconhecido,34,0
02748148520228060001,697,2022,9,3,4,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,30,0.043,0,Desconhecido,30,0
02749135520228060001,697,2022,9,3,4,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,42,0.0603,0,Desconhecido,42,0
02011108820228060114,697,2022,9,3,4,G1,Outros,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,13,0.0187,0,Desconhecido,13,0
02749179220228060001,697,2022,9,3,4,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,36,0.0516,0,Desconhecido,36,0
02749049320228060001,697,2022,9,3,4,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,27,0.0387,0,Desconhecido,27,0
02748572220228060001,697,2022,9,3,4,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,51,0.0732,0,Desconhecido,51,0
06363096020228060000,697,2022,9,3,4,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,65,0.0933,0,Desconhecido,65,1
02749091820228060001,708,2022,9,3,4,G1,Procedimento Comum Cível,Infância_Juventude,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,69,0.0975,0,Desconhecido,69,0
02052137620228060167,708,2022,9,3,4,G1,Outros,Infância_Juventude,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,63,0.089,0,Desconhecido,63,0
30015060420228060112,708,2022,9,3,4,JE,Procedimento do Juizado Especial Cível,Juizado_Especial,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,10,0.0141,0,Desconhecido,10,0
02062735520228060112,1059,2022,9,3,3,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,51,0.0482,0,Desconhecido,102,0
02743047220228060001,992,2022,9,3,3,G1,Procedimento Comum Cível,Outros,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,93,0.0938,0,sorteio,93,0
02741773720228060001,963,2022,9,3,3,JE,Cumprimento de Sentença contra a Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,52,0.054,0,Desconhecido,52,0
02741375520228060001,698,2022,9,3,3,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,34,0.0487,0,Desconhecido,34,0
02745169320228060001,698,2022,9,3,3,G1,Procedimento Comum Cível,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,43,0.0616,0,Desconhecido,43,0
02741384020228060001,698,2022,9,3,3,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,28,0.0401,0,Desconhecido,28,0
02741367020228060001,698,2022,9,3,3,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,30,0.043,0,Desconhecido,30,0
02741392520228060001,698,2022,9,3,3,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,34,0.0487,0,Desconhecido,34,0
02741903620228060001,698,2022,9,3,3,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,2,1,1,0,0,1,Fornecimento de medicamentos,58,0.0831,0,Desconhecido,116,0
30012776720228060072,709,2022,9,3,3,JE,Cumprimento de sentença,Juizado_Especial,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,108,0.1523,0,Desconhecido,108,0
02740656820228060001,1060,2022,9,3,2,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,61,0.0575,0,Desconhecido,61,0
02739703820228060001,1060,2022,9,3,2,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,31,0.0292,0,Desconhecido,31,0
02708181620218060001,962,2022,9,3,2,G2,Apelação Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,44,0.0457,0,Desconhecido,44,1
02738880720228060001,808,2022,9,3,2,JE,Cumprimento de Sentença contra a Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,47,0.0582,0,Desconhecido,47,0
02015697520228060119,699,2022,9,3,2,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,56,0.0801,0,Desconhecido,56,0
02014414720228060154,699,2022,9,3,2,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,26,0.0372,0,Desconhecido,26,0
02700725120218060001,699,2022,9,3,2,G2,Apelação Cível,Presidencia,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,94,0.1345,0,Desconhecido,94,1
02739868920228060001,699,2022,9,3,2,G1,Procedimento Comum Cível,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,40,0.0572,0,Desconhecido,40,0
02739366320228060001,710,2022,9,3,2,G1,Procedimento Comum Cível,Infância_Juventude,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,29,0.0408,0,Desconhecido,29,0
02739054320228060001,711,2022,9,3,2,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,30,0.0422,0,Desconhecido,30,0
02051314520228060167,1119,2022,9,3,1,G1,Cumprimento de sentença,Outros,0,Pje,Eletrônico,5,1,0,1,1,1,Obrigação de Fazer / Não Fazer,66,0.059,0,Desconhecido,330,0
02013511120228060034,1086,2022,9,3,1,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,0,0,1,Tutela de Urgência,82,0.0755,0,Desconhecido,164,0
02006644220228060096,1061,2022,9,3,1,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,36,0.0339,0,Desconhecido,72,0
02735832320228060001,1025,2022,9,3,1,G1,Procedimento Comum Cível,Outros,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,86,0.0839,0,Desconhecido,86,0
02736058120228060001,700,2022,9,3,1,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,33,0.0471,0,Desconhecido,33,0
02735035920228060001,700,2022,9,3,1,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,2,1,1,0,0,1,Fornecimento de medicamentos,55,0.0786,0,Desconhecido,110,0
06360973920228060000,700,2022,9,3,1,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,24,0.0343,0,sucessão,24,1
02733693220228060001,700,2022,9,3,1,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,26,0.0371,0,Desconhecido,26,0
02735737620228060001,700,2022,9,3,1,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,26,0.0371,0,Desconhecido,26,0
02736412620228060001,700,2022,9,3,1,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,32,0.0457,0,Desconhecido,32,0
02590339120208060001,700,2022,9,3,1,G2,Apelação Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,34,0.0486,0,Desconhecido,34,1
02009076020228060136,1087,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,62,0.057,0,Desconhecido,124,0
02001985220228060030,1062,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,91,0.0857,0,Desconhecido,91,0
02730064520228060001,701,2022,9,3,0,JE,Procedimento Comum Cível,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,37,0.0528,0,Desconhecido,37,0
02731009020228060001,701,2022,9,3,0,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,33,0.0471,0,Desconhecido,33,0
02730670320228060001,701,2022,9,3,0,JE,Procedimento Comum Cível,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,21,0.03,0,Desconhecido,21,0
02024451720228060091,701,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,28,0.0399,0,Desconhecido,28,0
02731051520228060001,701,2022,9,3,0,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,34,0.0485,0,Desconhecido,34,0
02030814320228060071,701,2022,9,3,0,G1,Cumprimento Provisório de Sentença,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,48,0.0685,0,Desconhecido,48,0
30011922520228060220,712,2022,9,3,0,JE,Procedimento do Juizado Especial Cível,Juizado_Especial,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,18,0.0253,0,Desconhecido,18,0
02726842520228060001,1065,2022,9,3,4,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,41,0.0385,0,Desconhecido,41,0
02008135720228060122,1065,2022,9,3,4,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,26,0.0244,0,Desconhecido,52,0
02010461620228060070,880,2022,9,3,4,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,48,0.0545,0,Desconhecido,96,0
02726167520228060001,733,2022,9,3,4,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,76,0.1037,0,Desconhecido,76,0
02726435820228060001,704,2022,9,3,4,G1,Procedimento Comum Cível,Infância_Juventude,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,32,0.0455,0,Desconhecido,32,0
02006276920228060175,704,2022,9,3,4,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,48,0.0682,0,Desconhecido,48,0
02721889320228060001,1066,2022,9,3,3,JE,Procedimento Comum Cível,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,36,0.0338,0,Desconhecido,36,0
02724001720228060001,1066,2022,9,3,3,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,31,0.0291,0,Desconhecido,31,0
02598161520228060001,1066,2022,9,3,3,TR,Recurso Inominado Cível,Fazenda_Publica,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,23,0.0216,0,Desconhecido,23,1
02598335120228060001,1066,2022,9,3,3,TR,Recurso Inominado Cível,Fazenda_Publica,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,28,0.0263,0,Desconhecido,28,1
00108586320228060071,1066,2022,9,3,3,G1,Cumprimento de sentença,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,52,0.0488,0,Desconhecido,52,0
02721862620228060001,1030,2022,9,3,3,G1,Procedimento Comum Cível,Outros,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,83,0.0806,0,Desconhecido,83,0
02009566020228060182,814,2022,9,3,3,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,29,0.0356,0,Desconhecido,29,0
02010692420228060114,814,2022,9,3,3,G1,Outros,Outros,0,Pje,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,69,0.0848,0,Desconhecido,138,0
02723205320228060001,705,2022,9,3,3,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,32,0.0454,0,Desconhecido,32,0
06358298220228060000,705,2022,9,3,3,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,52,0.0738,0,Desconhecido,52,1
00088120620198060169,705,2022,9,3,3,G2,Outros,Outros,0,SAJ,Eletrônico,3,1,0,1,0,1,Fornecimento de medicamentos,22,0.0312,0,Desconhecido,66,1
02613482420228060001,708,2022,9,3,3,TR,Recurso Inominado Cível,Fazenda_Publica,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,21,0.0297,0,Desconhecido,21,1
02723612020228060001,716,2022,9,3,3,G1,Procedimento Comum Cível,Infância_Juventude,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,28,0.0391,0,Desconhecido,28,0
02718788720228060001,1067,2022,9,3,2,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,29,0.0272,0,Desconhecido,29,0
02718849420228060001,1067,2022,9,3,2,G1,Procedimento Comum Cível,Outros,1,Pje,Eletrônico,2,1,1,0,0,1,Fornecimento de medicamentos,106,0.0993,0,sorteio,212,0
02718675820228060001,1067,2022,9,3,2,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,111,0.104,0,Desconhecido,111,0
02008431220228060181,706,2022,9,3,2,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,1,0,0,1,Fornecimento de medicamentos,38,0.0538,0,Desconhecido,76,0
08000026320228060117,706,2022,9,3,2,G2,Outros,Outros,0,SAJ,Eletrônico,3,1,1,1,0,1,Liminar ,22,0.0312,0,Desconhecido,66,0
02720286820228060001,706,2022,9,3,2,JE,Cumprimento de sentença,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,81,0.1147,0,Desconhecido,81,0
02718424520228060001,717,2022,9,3,2,G1,Procedimento do Juizado Especial Cível,Infância_Juventude,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,28,0.0391,0,Desconhecido,28,0
02010614720228060114,1068,2022,9,3,1,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,17,0.0159,0,Desconhecido,17,0
02715141820228060001,848,2022,9,3,1,JE,Cumprimento de Sentença contra a Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,34,0.0401,0,Desconhecido,34,0
02715168520228060001,707,2022,9,3,1,JE,Procedimento Comum Cível,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,49,0.0693,0,Desconhecido,49,0
02715453820228060001,707,2022,9,3,1,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,62,0.0877,0,Desconhecido,124,0
06356808620228060000,707,2022,9,3,1,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,40,0.0566,0,Desconhecido,40,1
02714752120228060001,707,2022,9,3,1,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,30,0.0424,0,Desconhecido,30,0
02004157720228060036,707,2022,9,3,1,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,13,0.0184,0,Desconhecido,13,0
02006861620228060124,707,2022,9,3,1,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,46,0.0651,0,Desconhecido,46,0
02714873520228060001,707,2022,9,3,1,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,25,0.0354,0,Desconhecido,25,0
02714682920228060001,718,2022,9,3,1,G1,Procedimento Comum Cível,Infância_Juventude,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,35,0.0487,0,Desconhecido,35,0
02715393120228060001,718,2022,9,3,1,G1,Procedimento Comum Cível,Infância_Juventude,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,62,0.0864,0,Desconhecido,62,0
02023733020228060091,1127,2022,9,3,0,G1,Cumprimento de Sentença contra a Fazenda Pública,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,94,0.0834,0,Desconhecido,94,0
02712171120228060001,1127,2022,9,3,0,G1,Procedimento Comum Cível,Outros,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,200,0.1775,0,Desconhecido,200,0
02006800920228060124,1069,2022,9,3,0,G1,Cumprimento de sentença,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,90,0.0842,0,Desconhecido,180,0
06356418920228060000,1069,2022,9,3,0,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,61,0.0571,0,Desconhecido,61,1
02017268020228060173,1069,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,60,0.0561,0,Desconhecido,60,0
02002567120228060057,722,2022,9,3,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,52,0.072,0,Desconhecido,52,0
02010597720228060114,708,2022,9,3,0,G1,Outros,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,15,0.0212,0,Desconhecido,15,0
02710924320228060001,708,2022,9,3,0,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,37,0.0523,0,Desconhecido,37,0
02711106420228060001,708,2022,9,3,0,JE,Cumprimento de Sentença contra a Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,36,0.0508,0,Desconhecido,36,0
02711418420228060001,708,2022,9,3,0,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,35,0.0494,0,Desconhecido,35,0
02711028720228060001,719,2022,9,3,0,G1,Procedimento Comum Cível,Infância_Juventude,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,31,0.0431,0,Desconhecido,31,0
02707304120228060001,710,2022,9,3,5,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,70,0.0986,0,Desconhecido,70,0
02707339320228060001,710,2022,9,3,5,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,56,0.0789,0,Desconhecido,56,0
02707538420228060001,710,2022,9,3,5,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,44,0.062,0,Desconhecido,44,0
02011477720228060062,1072,2022,9,3,4,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,55,0.0513,0,Desconhecido,110,0
02006103320228060175,852,2022,9,3,4,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,69,0.081,0,Desconhecido,69,0
02517378120218060001,711,2022,9,3,4,G2,Apelação Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,55,0.0774,0,Desconhecido,55,1
